fichier	dossier	loc	utt	token	age	annee	FUT	CONJ	SUBJ	INF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj
../tcof/adu-metaok/metiers_pue_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	4463	33;	33	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	
../tcof/adu-metaok/micr_bou_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	5	2059	40;02.12	40	2	6	0	21	14	143	11	0	14	0	18	16	12	0	16	2	6	0	
../tcof/adu-metaok/mili_89.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	6	5806	45;	45	6	10	0	248	75	466	30	0	33	13	28	59	30	0	21	43	8	0	
../tcof/adu-metaok/moufle_bre_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	4198	20;	20	0	0	0	2	0	19	0	0	4	0	2	2	0	0	3	0	0	0	
../tcof/adu-metaok/moz_car_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	24	2159	19;	19	0	0	0	0	0	13	0	0	0	1	0	4	0	0	0	0	1	0	
../tcof/adu-metaok/msf_blan_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	25	2063	23;	23	0	0	0	3	4	9	0	0	1	0	3	3	0	0	1	0	0	0	
../tcof/adu-metaok/nat_hou_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2198	22;	22	6	13	0	8	14	93	3	0	9	2	26	8	21	0	12	4	2	0	
../tcof/adu-metaok/nesrine1_sed.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	58	924	40;02.12	40	6	10	0	9	8	61	4	0	11	2	1	5	4	0	6	1	2	0	
../tcof/adu-metaok/nonno_crz_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	2348	21;	21	0	0	0	12	7	12	1	0	0	0	0	1	2	0	0	1	0	0	
../tcof/adu-metaok/nourriture_des_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1585	76;	76	0	1	0	10	3	46	2	0	5	0	11	7	2	0	6	0	1	0	
../tcof/adu-metaok/orthophonie2_san_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	245	41;	41	0	0	0	3	4	10	0	0	1	0	1	2	1	0	4	3	0	0	
../tcof/adu-metaok/orthophonie_san_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	594	41;	41	3	0	0	1	6	34	1	0	1	0	3	1	2	0	10	1	0	0	
../tcof/adu-metaok/orthophoniste_gom_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1916	40;02.12	40	1	1	0	5	8	53	2	0	3	0	1	5	8	0	2	0	3	0	
../tcof/adu-metaok/orthophoniste_lat_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1662	56;	56	2	3	0	2	16	70	2	0	11	2	8	15	9	0	8	1	2	0	
../tcof/adu-metaok/orthophoniste_sow_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2051	40;02.12	40	0	2	0	4	1	52	1	0	3	1	7	13	0	0	5	0	0	0	
../tcof/adu-metaok/ouvrier_pal_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1946	19;	19	0	1	0	107	36	134	6	0	15	2	17	23	14	0	21	1	0	0	
../tcof/adu-metaok/papi_mar_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3962	19;	19	12	6	0	176	53	417	12	0	49	5	5	15	35	0	21	21	14	0	
../tcof/adu-metaok/paralysie.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1943	65;	65	7	2	0	123	14	219	24	0	3	0	6	2	6	0	17	15	0	0	
../tcof/adu-metaok/parents_esp_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	4602	32;	32	1	2	0	13	23	199	3	0	10	1	3	7	17	0	5	6	3	0	
../tcof/adu-metaok/paternel_gos_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	9	4419	24;	24	5	4	0	188	43	325	12	0	25	5	10	25	22	0	24	16	8	0	
../tcof/adu-metaok/pediatrie_lam_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	6	2851	27;	27	1	3	0	4	6	63	7	0	3	1	2	10	2	0	15	2	1	0	
../tcof/adu-metaok/pedi_gra_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	1259	60;	60	5	2	0	8	7	57	5	0	5	3	4	6	2	0	4	3	1	0	
../tcof/adu-metaok/photographie_cou_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	8	3804	21;	21	4	4	0	6	8	96	9	0	12	1	12	16	6	0	6	1	1	0	
../tcof/adu-metaok/police_mar_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	4033	19;	19	2	6	0	56	21	242	8	0	12	0	18	19	16	0	29	7	0	0	
../tcof/adu-metaok/politique_car_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	3	3271	20;	20	1	13	0	177	72	241	8	0	39	1	30	25	17	0	26	14	13	0	
../tcof/adu-metaok/politique_ham_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2800	19;	19	6	8	0	43	26	107	5	0	5	0	16	16	9	0	14	7	1	0	
../tcof/adu-metaok/politique_rem_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	25	2272	48;	48	5	10	0	18	35	110	2	0	26	3	61	33	9	0	17	5	3	0	
../tcof/adu-metaok/pompe_bli_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/pomp_prov_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	10	7759	22;	22	0	0	0	30	26	108	5	0	10	0	6	16	14	0	11	2	1	0	
../tcof/adu-metaok/pom_tho_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	23	930	22;	22	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
../tcof/adu-metaok/pri_mam_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	1162	23;	23	1	3	0	3	19	66	3	0	14	0	8	11	9	0	11	3	1	0	
../tcof/adu-metaok/professeur_cez_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	19	681	22;	22	3	0	0	0	2	12	1	0	2	0	1	0	1	0	0	1	0	0	
../tcof/adu-metaok/prov_pin_89.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	5	13335	30;	30	13	20	0	82	82	419	31	0	52	9	14	32	75	0	48	36	14	0	
../tcof/adu-metaok/psychologie_rou_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	29	5278	22;	22	0	1	0	2	5	22	4	0	1	0	1	3	2	0	3	1	0	0	
../tcof/adu-metaok/psychologue_dum_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2214	20;	20	2	1	0	0	2	41	0	0	5	2	1	3	6	0	3	1	0	0	
../tcof/adu-metaok/quen_quen_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	3	1214	63;	63	5	2	0	29	17	105	2	0	14	9	7	6	7	0	8	4	0	0	
../tcof/adu-metaok/rae_ash_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	2133	40;02.12	40	0	1	0	24	21	105	4	0	13	4	5	11	15	0	10	7	4	0	
../tcof/adu-metaok/raei_leh_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	14	2175	40;02.12	40	0	2	0	51	31	131	3	0	13	2	1	8	16	0	12	8	3	0	
../tcof/adu-metaok/rdvdansunbar_lor_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	20	3257	19;	19	6	0	0	30	17	112	4	0	2	1	9	12	20	0	10	3	4	0	
../tcof/adu-metaok/recherchecancer_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	23	3490	20;	20	1	1	0	7	12	51	2	0	2	0	5	10	6	0	9	3	0	0	
../tcof/adu-metaok/repas_fel_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	20	3764	19;	19	5	1	0	14	8	94	3	0	8	1	0	8	10	0	8	2	2	0	
../tcof/adu-metaok/reso_rich_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	1171	18;	18	2	0	0	2	4	33	1	0	6	1	1	9	2	0	7	1	1	0	
../tcof/adu-metaok/rock_baz_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	6	2391	25;	25	0	3	0	10	16	68	6	0	8	3	10	4	9	0	5	3	0	0	
../tcof/adu-metaok/rwanda_lam_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	12	1234	55;	55	4	1	0	72	18	97	7	0	7	3	6	9	5	0	11	4	2	0	
../tcof/adu-metaok/salledebain_sch_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3726	52;	52	12	6	0	63	9	190	13	0	4	0	6	11	10	0	13	9	4	0	
../tcof/adu-metaok/sculpture_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/separation_per_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2375	38;	38	2	2	0	122	39	230	6	0	27	9	4	23	7	0	16	12	4	0	
../tcof/adu-metaok/showgirl_vos_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3524	18;	18	1	1	0	101	26	201	13	0	13	3	13	31	11	0	22	7	0	0	
../tcof/adu-metaok/siderurgie_guy_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	36	1204	69;	69	1	3	0	47	11	70	4	0	8	4	19	27	1	0	9	5	2	0	
../tcof/adu-metaok/siderurgie_mar_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	13	2323	20;	20	0	0	0	0	6	34	3	0	6	0	1	6	3	0	4	1	0	0	
../tcof/adu-metaok/siderurgie_per_10.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	9	1250	69;	69	1	6	0	79	15	93	10	0	3	2	3	13	5	0	2	2	1	0	
../tcof/adu-metaok/sncf_dez_11.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	79	2369	22;	22	0	4	0	1	18	44	0	0	7	3	7	15	6	0	6	3	2	0	
../tcof/adu-metaok/sousse_bur.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	1	6101	23;	23	1	1	0	26	6	87	2	0	10	3	1	4	4	0	4	0	1	0	
../tcof/adu-metaok/spiritualite_cel_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	10	2934	23;	23	1	0	0	37	29	133	14	0	4	1	6	12	10	0	1	10	2	0	
../tcof/adu-metaok/sports_pet_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	1843	21;	21	0	2	0	19	16	87	5	0	9	1	6	13	10	0	5	2	1	0	
../tcof/adu-metaok/stag_bad_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	8	1213	19;	19	0	1	0	0	4	19	1	0	1	2	0	2	3	0	2	0	0	0	
../tcof/adu-metaok/stage_son_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	71	4325	23;	23	7	5	0	26	22	256	6	0	16	2	6	13	21	0	45	12	4	0	
../tcof/adu-metaok/tatouagepolynesie_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/teatime_lam_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	3175	19;	19	4	0	0	22	5	60	3	0	3	0	6	10	6	0	20	1	0	0	
../tcof/adu-metaok/telephone_lam_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	12	2315	20;	20	6	0	0	5	5	68	3	0	4	0	4	9	12	0	3	1	1	0	
../tcof/adu-metaok/tel_maz_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	4	1143	19;	19	1	1	0	10	3	47	1	0	1	1	4	8	6	0	6	3	3	0	
../tcof/adu-metaok/testssncf_qab_12.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	33	3047	53;	53	1	0	0	3	2	15	2	0	5	1	0	1	4	0	2	0	0	0	
../tcof/adu-metaok/theorielinguistique_07.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/tourisme_arn_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3211	19;	19	4	0	0	1	9	44	2	0	9	0	1	5	5	0	9	0	0	0	
../tcof/adu-metaok/tromboniste.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3484	40;02.12	40	0	0	0	13	9	76	1	0	5	2	1	6	7	0	3	4	2	0	
../tcof/adu-metaok/tunisie_mun_08.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	13	3817	20;	20	0	1	0	4	10	54	9	0	7	0	6	2	13	0	7	1	3	0	
../tcof/adu-metaok/vampiretatouage_sd.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
../tcof/adu-metaok/voyage_con_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3968	23;	23	4	10	0	170	64	262	15	0	23	3	30	42	22	0	25	2	3	0	
../tcof/adu-metaok/voyage_gou_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	3500	21;	21	2	1	0	12	12	47	2	0	6	1	7	4	7	0	11	3	3	0	
../tcof/adu-metaok/voyage_hab_14.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	3143	21;	21	8	0	0	52	31	219	11	0	27	6	10	11	15	0	15	0	5	0	
../tcof/adu-metaok/voyage_leo_13.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	2	4741	87;	87	5	5	0	24	19	163	13	0	8	2	3	15	9	0	13	2	1	0	
../tcof/adu-metaok/voyage_mel_15.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	3409	49;	49	5	6	0	72	15	160	16	0	12	3	12	19	16	0	14	4	5	0	
../tcof/adu-metaok/voyages_ric_06.tei_corpo2_tto.cha 	 ADULTES 	 ADU 	0	2242	21;	21	5	9	0	25	15	179	6	0	7	4	16	17	15	0	12	5	0	0	
